title,link
"Участок дом земля 3.8 сотки в Мирабадском районе , ор : Саракулька",https://www.olx.uz/d/oz/obyavlenie/uchastok-dom-zemlya-3-8-sotki-v-mirabadskom-rajone-or-sarakulka-ID43P0k.html
Продажа Евродом Луначарский,https://www.olx.uz/d/oz/obyavlenie/prodazha-evrodom-lunacharskij-ID45SHr.html
Евро Коттедж сотилади срочна солничный бозор,https://www.olx.uz/d/oz/obyavlenie/evro-kottedzh-sotiladi-srochna-solnichnyj-bozor-ID3ARlP.html
Ховли сотилади ТТЗ 6 сотих,https://www.olx.uz/d/oz/obyavlenie/xovli-sotiladi-ttz-6-sotix-ID44wn8.html
"Продаётся участок 1,2 сотки Мухтар Ашрафи",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-1-2-sotki-muxtar-ashrafi-ID44yu5.html
Бектемир туманида 6.5 сотих ер,https://www.olx.uz/d/oz/obyavlenie/bektemir-tumanida-6-5-sotix-er-ID44XJM.html
"Дом Hi-Teck на участке 3.2 сот, Ул.Циолковского , можно на 2 семьи!",https://www.olx.uz/d/oz/obyavlenie/dom-hi-teck-na-uchastke-3-2-sot-ul-ciolkovskogo-mozhno-na-2-semi-ID3NC1v.html
Sergili Xonobodda 5 sotihli yer sotiladi 1372,https://www.olx.uz/d/oz/obyavlenie/sergili-xonobodda-5-sotihli-yer-sotiladi-1372-ID45Ur6.html
Хонабодда 2 сотик евро уй сотилади,https://www.olx.uz/d/oz/obyavlenie/xonabodda-2-sotik-evro-uj-sotiladi-ID3VuFv.html
"Дом 13 соток махалля Садаф ,Карасу ,Фасад 40 метров ,можно разделить",https://www.olx.uz/d/oz/obyavlenie/dom-13-sotok-maxallya-sadaf-karasu-fasad-40-metrov-mozhno-razdelit-ID46imd.html
Санаткор махаллада уй сотилади.,https://www.olx.uz/d/oz/obyavlenie/sanatkor-maxallada-uj-sotiladi-ID3LpQq.html
Юнусабад Учкахрамон Хожи ота махалла 2.8 соток,https://www.olx.uz/d/oz/obyavlenie/yunusabad-uchkaxramon-xozhi-ota-maxalla-2-8-sotok-ID45tDN.html
Продаю 3 соток евро дом ул. Чингелди,https://www.olx.uz/d/oz/obyavlenie/prodayu-3-sotok-evro-dom-ul-chingeldi-ID45tDE.html
Продается участок срочно!,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-srochno-ID41K1A.html
Продам Евро участок Гвардейская,https://www.olx.uz/d/oz/obyavlenie/prodam-evro-uchastok-gvardejskaya-ID43E2c.html
"Охунбобоев Макродан 1,5 км 2 sotok",https://www.olx.uz/d/oz/obyavlenie/oxunboboev-makrodan-1-5-km-2-sotok-ID45tD8.html
Продаётся дом участок земля 3.8 сотки Саракулька 4 комнаты,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-uchastok-zemlya-3-8-sotki-sarakulka-4-komnaty-ID43OXL.html
"Yunusobod Tiklanish, Zenit 3,5 sotix 7 ta xona, 2 ta xol, 3 ta sanuzel",https://www.olx.uz/d/oz/obyavlenie/yunusobod-tiklanish-zenit-3-5-sotix-7-ta-xona-2-ta-xol-3-ta-sanuzel-ID45ZaT.html
Дом Никитина 2.5 сотка,https://www.olx.uz/d/oz/obyavlenie/dom-nikitina-2-5-sotka-ID45SFb.html
Срочно мехнатда участка сотилади ЖУДА ЗУР ЛОКАЦИЯ- 2 ярим сотик,https://www.olx.uz/d/oz/obyavlenie/srochno-mexnatda-uchastka-sotiladi-zhuda-zur-lokaciya-2-yarim-sotik-ID3Zuhq.html
Продаётся дом без маклер,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-bez-makler-ID46u22.html
Продается участок на Никитина-Циолковского 4.5 сотки!!!,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-na-nikitina-ciolkovskogo-4-5-sotki-ID3WDZh.html
"Продаю угловой участок. NRG MEROS, Grenwich. 3,5 соток. Саракулька",https://www.olx.uz/d/oz/obyavlenie/prodayu-uglovoj-uchastok-nrg-meros-grenwich-3-5-sotok-sarakulka-ID42iq3.html
Продается участок в элитной махалле Доморобад!,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-v-elitnoj-maxalle-domorobad-ID46FO4.html
Продается Дом ул Сайрам,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-ul-sajram-ID45SEz.html
* СУГДИЁНА СЕРГЕЛИ 3 Соток 6 Хона + Холл + Кухня Ориентир Янги трасса,https://www.olx.uz/d/oz/obyavlenie/sugdiyona-sergeli-3-sotok-6-xona-xoll-kuxnya-orientir-yangi-trassa-ID45SEx.html
Продается учаток не далеко от Паркентского базар - Циалковская,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchatok-ne-daleko-ot-parkentskogo-bazar-cialkovskaya-ID46iju.html
"Срочно продаётся 2-этажный коттедж 207 м², р-н Мирзо-Улугбек, Ипотека",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-2-etazhnyj-kottedzh-207-m-r-n-mirzo-ulugbek-ipoteka-ID46ijg.html
"Продается участок на SAYRAM VILLAGE ориен. британская школа 3,2 соток",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-na-sayram-village-orien-britanskaya-shkola-3-2-sotok-ID43OWr.html
"Продажа участка Яккасарай, 3,3 сотки",https://www.olx.uz/d/oz/obyavlenie/prodazha-uchastka-yakkasaraj-3-3-sotki-ID42Qb1.html
"Продается Циолковского 1,6 сотих 5 та хона 3 та санузел",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-ciolkovskogo-1-6-sotix-5-ta-xona-3-ta-sanuzel-ID3WHar.html
"Продается Сергели туман Хонабод 6,24 сотих 7 та хона Метро-12 бекат",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-sergeli-tuman-xonabod-6-24-sotix-7-ta-xona-metro-12-bekat-ID3XvYI.html
Дом Коттедж 2 этажа 70 кв.м Домбрабад Сити Ипотека Хозяин,https://www.olx.uz/d/oz/obyavlenie/dom-kottedzh-2-etazha-70-kv-m-dombrabad-siti-ipoteka-xozyain-ID3CZsk.html
Sergeli sug’diyonada 1 so’tik uy sotiladi,https://www.olx.uz/d/oz/obyavlenie/sergeli-sugdiyonada-1-sotik-uy-sotiladi-ID3ftTT.html
Хасанбойда евро уй сотилади,https://www.olx.uz/d/oz/obyavlenie/xasanbojda-evro-uj-sotiladi-ID46fCa.html
"Срочно продаётся участок Хонабад, улица Дадаходжаева",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-uchastok-xonabad-ulica-dadaxodzhaeva-ID46FMs.html
Евро участок Сайрам вилладж,https://www.olx.uz/d/oz/obyavlenie/evro-uchastok-sajram-villadzh-ID45SCQ.html
Продается Коттедж Яшнабадский район,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kottedzh-yashnabadskij-rajon-ID3Nqmj.html
Продается участок 4.5 сот,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-4-5-sot-ID46FMc.html
Chilonzorda Hovli sotiladi,https://www.olx.uz/d/oz/obyavlenie/chilonzorda-hovli-sotiladi-ID3WKB6.html
"1.5 сот 3 комнаты , новый ремонт Военый госпиталь",https://www.olx.uz/d/oz/obyavlenie/1-5-sot-3-komnaty-novyj-remont-voenyj-gospital-ID4175M.html
Участка 3.2 сотук,https://www.olx.uz/d/oz/obyavlenie/uchastka-3-2-sotuk-ID3MUrr.html
Срочно продам дом 5.7 соток,https://www.olx.uz/d/oz/obyavlenie/srochno-prodam-dom-5-7-sotok-ID46FLx.html
"ПРОДАЕТСЯ НОВЫЙ УЧАСТОК Буз базар, Сайрам 1,6сотки 5 комнат",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-novyj-uchastok-buz-bazar-sajram-1-6sotki-5-komnat-ID46CYx.html
* 10 ХОНА + КУХНЯ 3 Соток Сергели Ориентир Массив 5 ропараси,https://www.olx.uz/d/oz/obyavlenie/10-xona-kuxnya-3-sotok-sergeli-orientir-massiv-5-roparasi-ID45SBM.html
Евро дом в стиле Hi-tech | Мирзо Улугбекский р-н | ул Садаф,https://www.olx.uz/d/oz/obyavlenie/evro-dom-v-stile-hi-tech-mirzo-ulugbekskij-r-n-ul-sadaf-ID44k9c.html
Продается участок в Центре Луначарском 4 соток.,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-v-centre-lunacharskom-4-sotok-ID3KDKc.html
Продаётся евродом.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evrodom-ID3Ss2y.html
Izza uchaska sotik 6sotix srochna,https://www.olx.uz/d/oz/obyavlenie/izza-uchaska-sotik-6sotix-srochna-ID43nst.html
Продается Евродом,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evrodom-ID45SBr.html
Продаётся дом (участок) 6.8 соток Тузель.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-uchastok-6-8-sotok-tuzel-ID40w9s.html
Мирзо улугбек туманида СРОЧНО Ховли сотилади( ЕР НАРХИДА),https://www.olx.uz/d/oz/obyavlenie/mirzo-ulugbek-tumanida-srochno-xovli-sotiladi-er-narxida-ID3K6kV.html
Yangi xayot tumani 5.4 sotx 7 ta xona,https://www.olx.uz/d/oz/obyavlenie/yangi-xayot-tumani-5-4-sotx-7-ta-xona-ID3Wc6l.html
"Продается Коттедж Вашей мечты Улица Сайрам,Метро Максим Горький",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kottedzh-vashej-mechty-ulica-sajram-metro-maksim-gorkij-ID44XTb.html
Дом яккасарайский район,https://www.olx.uz/d/oz/obyavlenie/dom-yakkasarajskij-rajon-ID3AwIH.html
Сергели Хонабод 2-этажли Евроремонт Уй,https://www.olx.uz/d/oz/obyavlenie/sergeli-xonabod-2-etazhli-evroremont-uj-ID3XLQn.html
Massiv feruza orinter shkurona kafe uy sotiladi,https://www.olx.uz/d/oz/obyavlenie/massiv-feruza-orinter-shkurona-kafe-uy-sotiladi-ID45NCM.html
Каробка холатдаги 2 сотокли ховли .Юнусобод .орШохсарой туйхонаси,https://www.olx.uz/d/oz/obyavlenie/karobka-xolatdagi-2-sotokli-xovli-yunusobod-orshoxsaroj-tujxonasi-ID3WhTN.html
Продаётся участок Яшнабадском районе,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-yashnabadskom-rajone-ID3sN4S.html
Срочно! Bektemirdan 7 sotixli tayyor uy,https://www.olx.uz/d/oz/obyavlenie/srochno-bektemirdan-7-sotixli-tayyor-uy-ID3Ng9I.html
Продам свои 2дома-коттеджа в самом центре ориентир за Океаном. Гост.Ро,https://www.olx.uz/d/oz/obyavlenie/prodam-svoi-2doma-kottedzha-v-samom-centre-orientir-za-okeanom-gost-ro-ID3UmzI.html
"Продаю дом,прямоугольной формы",https://www.olx.uz/d/oz/obyavlenie/prodayu-dom-pryamougolnoj-formy-ID41zjC.html
Топовый HI-TECH ДОМ в самом Престижном районе. ДАРХАН. Хамид Алимджан!,https://www.olx.uz/d/oz/obyavlenie/topovyj-hi-tech-dom-v-samom-prestizhnom-rajone-darxan-xamid-alimdzhan-ID3YPGF.html
"Продается коттедж 1,5 соток ТТЗ (греческий городок).",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kottedzh-1-5-sotok-ttz-grecheskij-gorodok-ID3JoYH.html
Юнусобод Гвардейский 6 сотих участка,https://www.olx.uz/d/oz/obyavlenie/yunusobod-gvardejskij-6-sotix-uchastka-ID3ZMd1.html
"Продается 4 сотки в махале Тикланиш, на Юнусабаде",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-4-sotki-v-maxale-tiklanish-na-yunusabade-ID43boL.html
"Продам евро дом Мирзо-Улугбекский Циалковской 4,2 соток",https://www.olx.uz/d/oz/obyavlenie/prodam-evro-dom-mirzo-ulugbekskij-cialkovskoj-4-2-sotok-ID3MOWL.html
Yunusobod 4sotok 2 etajli tayyor hovli sotiladi,https://www.olx.uz/d/oz/obyavlenie/yunusobod-4sotok-2-etajli-tayyor-hovli-sotiladi-ID43mb2.html
Продаётся евродом 7.5соток элитный махалла,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evrodom-7-5sotok-elitnyj-maxalla-ID3Yc7b.html
Олмазор туман Нурафшон кўчада 1 линия йўлни юзи 1 сотих нархи 120.000,https://www.olx.uz/d/oz/obyavlenie/olmazor-tuman-nurafshon-kochada-1-liniya-jolni-yuzi-1-sotix-narxi-120-000-ID44VPd.html
Nazarbekta uchaska sotiladi 5.5 yarm sotik yekgi qurilgan joy,https://www.olx.uz/d/oz/obyavlenie/nazarbekta-uchaska-sotiladi-5-5-yarm-sotik-yekgi-qurilgan-joy-ID3fccs.html
Yengi Toshkent hovli sotiladi 8.4 sutox (Rohat postdan 1 km uzoqlikda),https://www.olx.uz/d/oz/obyavlenie/yengi-toshkent-hovli-sotiladi-8-4-sutox-rohat-postdan-1-km-uzoqlikda-ID3KySe.html
"Хасанбой Юнусобод $450,000",https://www.olx.uz/d/oz/obyavlenie/xasanboj-yunusobod-450-000-ID449Uz.html
"Уй сотилади 3,5 соток",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-3-5-sotok-ID46G8C.html
Продается Дом с большим участком (Ориентир Карасу-6 улица Мевазор),https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-s-bolshim-uchastkom-orientir-karasu-6-ulica-mevazor-ID3XWxX.html
Продажа 2-уровневого дома в центре Ташкента — Мирабадский район,https://www.olx.uz/d/oz/obyavlenie/prodazha-2-urovnevogo-doma-v-centre-tashkenta-mirabadskij-rajon-ID45Sx0.html
"Продаётся участок в 2,68 соток",https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-v-2-68-sotok-ID3Zij6.html
Новый дом Алишеробод,https://www.olx.uz/d/oz/obyavlenie/novyj-dom-alisherobod-ID45SvT.html
Chilonzor tumani 3.92 sotik,https://www.olx.uz/d/oz/obyavlenie/chilonzor-tumani-3-92-sotik-ID3O2mU.html
"Дом евродом 2,4 соток посольство России",https://www.olx.uz/d/oz/obyavlenie/dom-evrodom-2-4-sotok-posolstvo-rossii-ID46FGE.html
Тайёр участка 4 сотих срочна сотилади,https://www.olx.uz/d/oz/obyavlenie/tajyor-uchastka-4-sotix-srochna-sotiladi-ID3VLP9.html
Сергили Янги хает янги Дархон Махалла йееги курилган уй,https://www.olx.uz/d/oz/obyavlenie/sergili-yangi-xaet-yangi-darxon-maxalla-jeegi-kurilgan-uj-ID45SwW.html
"Строили для Себя "" Качество 3.4 сотки Домбрабад",https://www.olx.uz/d/oz/obyavlenie/stroili-dlya-sebya-kachestvo-3-4-sotki-dombrabad-ID45tt9.html
Продается Дом Луначарский,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-lunacharskij-ID45SwF.html
Таунхаус-6шт. От 245 до 305м2. Кадастр. Казы махаля. Евро. 1200у.е. м2,https://www.olx.uz/d/oz/obyavlenie/taunxaus-6sht-ot-245-do-305m2-kadastr-kazy-maxalya-evro-1200u-e-m2-ID3Wa0T.html
Mirza Golip kuchasi,https://www.olx.uz/d/oz/obyavlenie/mirza-golip-kuchasi-ID46weN.html
"Продаю угловой участок. NRG MEROS, Grenwich. 3,5 соток. Саракулька",https://www.olx.uz/d/oz/obyavlenie/prodayu-uglovoj-uchastok-nrg-meros-grenwich-3-5-sotok-sarakulka-ID42iq3.html
Бектемирский район. Продается дом. Ориентир Samyang. С ремонтом,https://www.olx.uz/d/oz/obyavlenie/bektemirskij-rajon-prodaetsya-dom-orientir-samyang-s-remontom-ID46iai.html
Уч тепа Литиратурний 3 сотих евро ховли,https://www.olx.uz/d/oz/obyavlenie/uch-tepa-litiraturnij-3-sotix-evro-xovli-ID45ts5.html
Продаётся коробка с уникальным проектом! 8.1 сот. ул. Шортепа,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-korobka-s-unikalnym-proektom-8-1-sot-ul-shortepa-ID3YBBU.html
2 Дома рядом по 2 этажа 6 комнат новый по 3 сот подвал каждая,https://www.olx.uz/d/oz/obyavlenie/2-doma-ryadom-po-2-etazha-6-komnat-novyj-po-3-sot-podval-kazhdaya-ID2wCJZ.html
"Максим Горький. улица Кибрай 4,25 соток",https://www.olx.uz/d/oz/obyavlenie/maksim-gorkij-ulica-kibraj-4-25-sotok-ID3SccZ.html
Дом 4 комнаты. 2 с/у Сергели. 2022г,https://www.olx.uz/d/oz/obyavlenie/dom-4-komnaty-2-s-u-sergeli-2022g-ID3TZDk.html
Дом Амир Темур махалля,https://www.olx.uz/d/oz/obyavlenie/dom-amir-temur-maxallya-ID45SuB.html
"≈ЕВРОДОМИК, 5 хона, 2 кават Сергели продаётся",https://www.olx.uz/d/oz/obyavlenie/evrodomik-5-xona-2-kavat-sergeli-prodayotsya-ID46i8W.html
* 6 ХОНА + 2 ХОЛЛ + КУХНЯ 2.6 Соток Сергели Беруний Продаётся Дом,https://www.olx.uz/d/oz/obyavlenie/6-xona-2-xoll-kuxnya-2-6-sotok-sergeli-berunij-prodayotsya-dom-ID45Su1.html
"СРОЧНО!!! Продаётся участок Байналминал,Чиланзар.",https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-uchastok-bajnalminal-chilanzar-ID3FSFX.html
Кази махаллада 3.2соткали 2этажли уй сотилади 8та хонали бассейн бор,https://www.olx.uz/d/oz/obyavlenie/kazi-maxallada-3-2sotkali-2etazhli-uj-sotiladi-8ta-xonali-bassejn-bor-ID46AbC.html
"Продаются 2 коттеджа по 2.2 сотки, махаля Амира Темура",https://www.olx.uz/d/oz/obyavlenie/prodayutsya-2-kottedzha-po-2-2-sotki-maxalya-amira-temura-ID44O6Z.html
"Продается ЕВРО дом в Яшнабадском районе, 40 лет победы, крестик",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-evro-dom-v-yashnabadskom-rajone-40-let-pobedy-krestik-ID46Cpw.html
Продаётся участок Циалковская,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uchastok-cialkovskaya-ID45SsW.html
Продается уютный светлый дом с хорошим ремонтом ( с1031 ),https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uyutnyj-svetlyj-dom-s-xoroshim-remontom-s1031-ID41zbQ.html
Srochno yer narxida uy sotiladi 6 sotix uglovoy joyda joylashgan,https://www.olx.uz/d/oz/obyavlenie/srochno-yer-narxida-uy-sotiladi-6-sotix-uglovoy-joyda-joylashgan-ID43iTb.html
Продается 7 соток Махалля Домбробод 2 линия участок угловой,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-7-sotok-maxallya-dombrobod-2-liniya-uchastok-uglovoj-ID45tpE.html
* ШТАБ УЧТЕПА 1 Соток 5 Хона + Кухня Коробка Ориентир ШТАБ Карзинка,https://www.olx.uz/d/oz/obyavlenie/shtab-uchtepa-1-sotok-5-xona-kuxnya-korobka-orientir-shtab-karzinka-ID45Ssz.html
Продается участок с хорошим домом,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-s-xoroshim-domom-ID34ChG.html
"Евродом Максим Горький Сайрам 3,2 сотки",https://www.olx.uz/d/oz/obyavlenie/evrodom-maksim-gorkij-sajram-3-2-sotki-ID45Ss7.html
Arzon va qulay 6 xonali uy sotiladi,https://www.olx.uz/d/oz/obyavlenie/arzon-va-qulay-6-xonali-uy-sotiladi-ID43iS9.html
Cрочно Бoдoмзoрда уй coтилади.,https://www.olx.uz/d/oz/obyavlenie/crochno-bodomzorda-uj-cotiladi-ID3Fygr.html
Дом 10 комнат / Участок 6.5 соток / Паркентский,https://www.olx.uz/d/oz/obyavlenie/dom-10-komnat-uchastok-6-5-sotok-parkentskij-ID45SrX.html
Сергели Хонабод 2-этажли Евроремонт Уй,https://www.olx.uz/d/oz/obyavlenie/sergeli-xonabod-2-etazhli-evroremont-uj-ID3XLQn.html
"Продается 2х уровневый дом, 6 соток Сергели",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-2x-urovnevyj-dom-6-sotok-sergeli-ID46AyS.html
СРОЧНО ПРОДАЕТСЯ ЕВРОДОМ 6 сотых 8 комнаты (Яшнабадский район),https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-evrodom-6-sotyx-8-komnaty-yashnabadskij-rajon-ID41dRd.html
Продается срочно дом махалля Зенит без мебели,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-srochno-dom-maxallya-zenit-bez-mebeli-ID40oIb.html
Продается участок 5 сот с большим домом по Ивлева (ИТ),https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-5-sot-s-bolshim-domom-po-ivleva-it-ID45Srs.html
Продается новый участок,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-novyj-uchastok-ID45Sro.html
Продаётся ! Срочно,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-srochno-ID46toX.html
"Срочно! Продажа. 4 ком, 2,5 соток. Барданкул.",https://www.olx.uz/d/oz/obyavlenie/srochno-prodazha-4-kom-2-5-sotok-bardankul-ID3IGzL.html
Продается дом в Мирзо Улугбекском районе. Улица Алпомиш,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-v-mirzo-ulugbekskom-rajone-ulica-alpomish-ID42SVG.html
Shtabdan uy 5xonali,https://www.olx.uz/d/oz/obyavlenie/shtabdan-uy-5xonali-ID46Fuz.html
Срочно продаётся участок гвардейский гаи,https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-uchastok-gvardejskij-gai-ID3BZNk.html
4.sotik yoki 3sotik quruq yer sotiladi Gutsiti atrofida,https://www.olx.uz/d/oz/obyavlenie/4-sotik-yoki-3sotik-quruq-yer-sotiladi-gutsiti-atrofida-ID40pMM.html
СРОЧНО !! Продается участок в Яшнабаде 1.3 соток 3 комнат,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-uchastok-v-yashnabade-1-3-sotok-3-komnat-ID3TZuM.html
Uy sotiladi. Продаётся Участок.,https://www.olx.uz/d/oz/obyavlenie/uy-sotiladi-prodayotsya-uchastok-ID3InK9.html
Продаётся евродом.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-evrodom-ID3Ss2y.html
"Учтепа, Штабда енги коттедж",https://www.olx.uz/d/oz/obyavlenie/uchtepa-shtabda-engi-kottedzh-ID444Hx.html
СРОЧНО !! Продаётся участок в Яшнабаде 4 соток 5 комнат Бирлашган,https://www.olx.uz/d/oz/obyavlenie/srochno-prodayotsya-uchastok-v-yashnabade-4-sotok-5-komnat-birlashgan-ID3hXL9.html
Мирабадский район Ориентир Транспортный институт.,https://www.olx.uz/d/oz/obyavlenie/mirabadskij-rajon-orientir-transportnyj-institut-ID44lPB.html
Продаётся уютный дом в Мирабадском районе!,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-uyutnyj-dom-v-mirabadskom-rajone-ID44q2w.html
Новый Дом Мирзо Улугбекский район,https://www.olx.uz/d/oz/obyavlenie/novyj-dom-mirzo-ulugbekskij-rajon-ID3CHjd.html
Мечтаете построить дом в лучшей махалле города?,https://www.olx.uz/d/oz/obyavlenie/mechtaete-postroit-dom-v-luchshej-maxalle-goroda-ID44sW3.html
Срочная продажа Яккасарайский район 8 комнат Саламатина 2 сотки,https://www.olx.uz/d/oz/obyavlenie/srochnaya-prodazha-yakkasarajskij-rajon-8-komnat-salamatina-2-sotki-ID46Fzc.html
СРОЧНО продается дом,https://www.olx.uz/d/oz/obyavlenie/srochno-prodaetsya-dom-ID44vr9.html
"Амир Темур продаётся евро дом коробка 5,5-соток 6-комнат!!!",https://www.olx.uz/d/oz/obyavlenie/amir-temur-prodayotsya-evro-dom-korobka-5-5-sotok-6-komnat-ID3ZGLf.html
Продается Коттедж Яшнабадский район Мухтара ашрафи,https://www.olx.uz/d/oz/obyavlenie/prodaetsya-kottedzh-yashnabadskij-rajon-muxtara-ashrafi-ID45tla.html
Продаю коттедж Барданкул,https://www.olx.uz/d/oz/obyavlenie/prodayu-kottedzh-bardankul-ID3KKTK.html
Это именно тот коттедж который вам нужен! Бадамзар,https://www.olx.uz/d/oz/obyavlenie/eto-imenno-tot-kottedzh-kotoryj-vam-nuzhen-badamzar-ID46BVJ.html
Дом Коттедж 2 этажа 70 кв.м Домбрабад Сити Ипотека Хозяин,https://www.olx.uz/d/oz/obyavlenie/dom-kottedzh-2-etazha-70-kv-m-dombrabad-siti-ipoteka-xozyain-ID3CZsk.html
"Уй сотилади 3,5 соток",https://www.olx.uz/d/oz/obyavlenie/uj-sotiladi-3-5-sotok-ID46G8C.html
Продаётся 2х этажный дом,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-2x-etazhnyj-dom-ID3bxAY.html
Участка сотилади 2.9 сотихли Учтепа Бешкайрагоч Бедапоя,https://www.olx.uz/d/oz/obyavlenie/uchastka-sotiladi-2-9-sotixli-uchtepa-beshkajragoch-bedapoya-ID3IHdo.html
"Yu Дом 3 комнаты, земля 2,5 сотки, Янгихаёт Бинокор, 3км от Ярмарки",https://www.olx.uz/d/oz/obyavlenie/yu-dom-3-komnaty-zemlya-2-5-sotki-yangixayot-binokor-3km-ot-yarmarki-ID3p4Z0.html
"Yu Продаётся дом 4 комнаты, участок 1,5сотки, махалля Джунарык",https://www.olx.uz/d/oz/obyavlenie/yu-prodayotsya-dom-4-komnaty-uchastok-1-5sotki-maxallya-dzhunaryk-ID3Udtc.html
Коттедж. Ул. Циалковского. Мойка Арсенал.,https://www.olx.uz/d/oz/obyavlenie/kottedzh-ul-cialkovskogo-mojka-arsenal-ID43LRt.html
Продаётся очень красивый дом на Никитино !!!,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-ochen-krasivyj-dom-na-nikitino-ID46Fxv.html
ул.Никитина м.Буюк Ипак Йули 6-сот 3-уровня 5-комн евроремонт бассейн,https://www.olx.uz/d/oz/obyavlenie/ul-nikitina-m-buyuk-ipak-juli-6-sot-3-urovnya-5-komn-evroremont-bassejn-ID412S3.html
"Евродом новый ташми 3 соток 7 комнаты,цена 350000 у,е",https://www.olx.uz/d/oz/obyavlenie/evrodom-novyj-tashmi-3-sotok-7-komnaty-cena-350000-u-e-ID46i1c.html
"Юнусобод Бодомзор 3,12 сот.",https://www.olx.uz/d/oz/obyavlenie/yunusobod-bodomzor-3-12-sot-ID46FvO.html
"продаю дом, участок",https://www.olx.uz/d/oz/obyavlenie/prodayu-dom-uchastok-ID46Bkr.html
Таунхаус-6шт. От 245 до 305м2. Кадастр. Казы махаля. Евро. 1200у.е. м2,https://www.olx.uz/d/oz/obyavlenie/taunxaus-6sht-ot-245-do-305m2-kadastr-kazy-maxalya-evro-1200u-e-m2-ID3Wa0T.html
Новый эвро дом 2.4,https://www.olx.uz/d/oz/obyavlenie/novyj-evro-dom-2-4-ID426n9.html
"Продается дом , в крутой локации 2,7 соток",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-dom-v-krutoj-lokacii-2-7-sotok-ID3Q1G7.html
Срочно готовы уступать Эшонгузар / 7 Соток,https://www.olx.uz/d/oz/obyavlenie/srochno-gotovy-ustupat-eshonguzar-7-sotok-ID46i0Q.html
Продаётся дом в Учтепинском районе. 2-этажа. 8-комнат.,https://www.olx.uz/d/oz/obyavlenie/prodayotsya-dom-v-uchtepinskom-rajone-2-etazha-8-komnat-ID46Fvw.html
"Продается участок 2,2 сотки ор-р Мажнунтол",https://www.olx.uz/d/oz/obyavlenie/prodaetsya-uchastok-2-2-sotki-or-r-mazhnuntol-ID41z4q.html
"Участок Старые Сергели 3,2сот 7ком 2этажа 3сан узла 50 м остановка.",https://www.olx.uz/d/oz/obyavlenie/uchastok-starye-sergeli-3-2sot-7kom-2etazha-3san-uzla-50-m-ostanovka-ID45tis.html
